image,kind,structure,concentration
062d8a0a-3460-47dd-854b-f4f5307f5979,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,0.5
063ab2c3-2b86-449f-bf41-d43389c149cc,MCF-7,C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]3CSC(=O)N3)OC(=O)\\C=C(\\C)/CC\\C=C/1,0.03
065b75f1-b09e-4557-a06a-a2468b1c5aa7,MCF-7,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(OC)c(OC)cc45,30.0
065da619-32c5-4c18-81cc-f4ee627b22b2,MCF-7,CC(C)[C@H](O)C1(NC(=O)[C@H](C)[C@@H]1O)C(=O)SC[C@H](NC(=O)C)C(=O)O,0.1
06762d80-2400-439a-b4e5-a8fd05bb809f,MCF-7,C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.03
06799175-8187-46e1-83c9-d5aef29928e7,MCF-7,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,15.0
06828c1b-3703-4d06-b518-68e544c5da7c,MCF-7,CCCCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C=O,10.0
068aed76-2f32-40be-996a-614c497749d1,MCF-7,CS(=O)C,0.0
06902f00-fa4f-4180-bea3-3fbc5cf0529f,MCF-7,CN1N=Nc2c(ncn2C1=O)C(=O)N,20.0
069cd6de-ec96-4160-89af-889e81883456,MCF-7,CS(=O)C,0.0
069dafaf-d561-4353-9fce-28649e7733bf,MCF-7,OCC1OC(CC1O)N2C=C(F)C(=O)NC2=O,0.1
069f8812-34d7-47ef-912f-df713dce07f9,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
06aacb91-0f61-4187-9283-b280104344dc,MCF-7,[Na+].[F-],5.0
06aee169-eba8-499b-95a9-36b77b56ab1c,MCF-7,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0.1
06bec1c3-a539-40cb-a9b1-16dd790bdde6,MCF-7,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3[C@H](O)CC4C[C@H](O)CCC4(C)C3C[C@H](O)C12C,0.25
06d66269-7444-4393-982f-dc4875020835,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
06d810b4-2a8a-4a80-b0f6-34f71443342f,MCF-7,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.1
06f3b61f-ec92-4bcc-8c1f-2b938918c247,MCF-7,CCCC(CCC)C(=O)O,5.0
07025b43-8833-4338-8df6-f79d1d429d02,MCF-7,COC12C3NC3CN1C4=C(C2COC(=O)N)C(=O)C(=C(C)C4=O)N,0.03
0712fff6-4ee0-45ae-bde7-a3312a9408a4,MCF-7,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(OC)c(OC)cc45,1.0
0717b935-3e5d-4517-ba93-f7464e17c46c,MCF-7,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3[C@H](O)CC4C[C@H](O)CCC4(C)C3C[C@H](O)C12C,0.025
07476cca-2cc4-4b37-bd9d-c17414740065,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,1.5
0761b8b5-e777-49eb-b3d7-4257366544bc,MCF-7,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.1
076e64cb-549b-4ea5-a1d9-1252314ecfec,MCF-7,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,0.3
078531d9-b133-42bc-adbd-4d72244bd82e,MCF-7,CS(=O)C,0.0
07936c62-9c90-4cb4-bcd2-f075d75259a8,MCF-7,CN1N=Nc2c(ncn2C1=O)C(=O)N,2.0
07946dae-d516-4bd6-bcc2-3c90baba176a,MCF-7,O=C1O[Pt]OC(=O)C12CCC2,2.0
07959f4f-2a0f-4e3f-9c45-fbff8b1331e6,MCF-7,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)OCc2ccccc2)NOC(=O)c3ccccc3,0.03
07aac91d-ad82-43d0-8bee-adf5cfc71c47,MCF-7,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,1.0
07ae8c72-a88c-4da6-a234-af642b49d1f4,MCF-7,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(=O)N)NCC(N)C(=O)N)C(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4cnc[nH]4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C.OS(=O)(=O)[O-],5.0
07bf81d4-a615-4c5a-ad3d-e4ebfc971594,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,0.15
07c11c47-3957-42d3-82b2-5cbeb541064f,MCF-7,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0.005
07c21f41-ac2b-433a-a29d-741592fbcd99,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
07ca4a42-cd02-4927-8ccf-a08cec23a520,MCF-7,CC(C)C\\C=C\\C(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CC(O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=O)NC3=O)O[C@H]1O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(=O)C,50.0
07cfc15d-4eee-4ea6-8a0d-aa4df68fbf17,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,50.0
07d6040b-2a07-4f65-a9d8-307e79b09ccb,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,3.0
07dc7f80-e699-4c6b-a222-d3d35e5c5613,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
07e854c2-5b1a-4663-9d82-cf284503844f,MCF-7,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1.0
07f0890c-f054-45cd-9a1f-5de409894524,MCF-7,CC(C)(C)n1nc(c2ccc(Cl)cc2)c3c(N)ncnc13,30.0
08035908-d21c-4b87-8794-82bf4cf80c25,MCF-7,CC(C=C(C)C=CC(=O)NO)C(=O)c1ccc(cc1)N(C)C,0.01
080ed5c1-980e-43e0-8655-3992e1aa57f3,MCF-7,CC[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,10.0
08176e78-6011-4a25-8512-97604d1e53fd,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,1.0
08378dbf-b18a-4cf9-aaa9-de41985ba810,MCF-7,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C=O,0.1
084537e5-2bc3-4596-8119-252fdf37554a,MCF-7,C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]3CSC(=O)N3)OC(=O)\\C=C(\\C)/CC\\C=C/1,0.1
08455606-e2a2-4355-b698-74cdaa5511a9,MCF-7,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0.06
08489182-1ca9-4b86-803f-061cb365e299,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,0.03
084910c6-9379-4156-b8f5-3ba3432242d7,MCF-7,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,3.0
08612743-4bba-42df-bf56-722b5017e040,MCF-7,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1.0
08693c43-766d-43ae-8aef-1e4450b260a3,MCF-7,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.03
0869abe3-9557-48ad-bb8d-70041f533db5,MCF-7,CCCC(=O)O,0.083
08817bb9-ade5-44fa-aa03-114338346f5f,MCF-7,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C=O,3.0
0886fa0a-9375-486a-8b19-202ad406dff1,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,0.3
088d9963-e295-46d1-b246-3375c92b02cc,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.015
088ff902-812a-428e-829e-48fdcd807e65,MCF-7,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(OC)c(OC)cc45,30.0
08b153b6-7109-41e7-8fcf-ab29d2d38210,MCF-7,N\\C(=C(\\C#N)/C(=C(\\N)/Sc1ccccc1N)/C#N)\\Sc2ccccc2N,10.0
08b9ecce-1b08-45ed-8fe3-732c4dfdfa0a,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,0.3
08ba4065-5a43-4742-9308-70e7a9ebcf4a,MCF-7,CN(C)c1ncnc2c1ncn2C3OC(CO)C(N)C3O,1.0
08be8915-ba08-4c7c-9678-d934e20e4ffe,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.006
08c87781-f597-466f-bd41-bf4ecd8b1eb3,MCF-7,C[C@H]1C[C@@H](C)\\C=C(/C)\\C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4,0.0003
08dbff99-43a7-4f8d-b4e9-5bd71fcc565b,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
08dcc6c7-0f33-4700-9e63-f16f4b5c88e7,MCF-7,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,3.0
09005d06-7820-41f5-bb2d-e58b07937443,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
09014cc8-2528-4a0c-9f6f-4f4651773d30,MCF-7,CO[C@H]1C[C@H](C)C(OC)C2=CC(=O)C=C(NC(=O)\\C(=C\\C=C/[C@H](OC)[C@@H](OC(=O)N)\\C(=C\\C(C)[C@H]1OC)\\C)\\C)C2=O,10.0
09043492-5b43-4b27-b141-3692e8870c63,MCF-7,[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.03
09077885-1d16-45c1-af28-f4c2641df6ac,MCF-7,CS(=O)C,0.0
090a1b83-c516-49b8-aa67-5b49ff3e1caf,MCF-7,CN(C)c1ncnc2c1ncn2C3OC(CO)C(N)C3O,30.0
09193d69-5d5c-4e87-a658-041ee0a39fdc,MCF-7,CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C=O,0.15
0923fc73-2b7a-415a-bdae-99e520e36971,MCF-7,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)OCc2ccccc2)NOC(=O)c3ccccc3,0.01
092979c1-a334-43a7-ae02-5de7ea4227f1,MCF-7,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1c4ccccc4,0.003
0929dc36-b755-4247-822d-494cfec8f566,MCF-7,CC1(CO)C(O)CCC2(C)C1CCC3CC4CC23CCC4(O)CO,0.1
092c7c5e-188c-43d2-895c-06688ce3b2a6,MCF-7,C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]3CSC(=O)N3)OC(=O)\\C=C(\\C)/CC\\C=C/1,0.3
093088f5-014d-4675-ac3c-0caa27db69b1,MCF-7,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,0.003
094ca0a1-72f0-491c-9817-6ac07a3bec97,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.01
0955f49e-7374-4c4a-8e41-a964c8d81275,MCF-7,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,5.0
09594d86-6b43-4597-b6d5-c7d7ce5972b0,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,5.0
095e0bfb-8746-4e3f-96b1-c139a1884ed3,MCF-7,C[C@@H]1CCC[C@@H](O)\\C=C\\C(=O)O[C@]23[C@@H](\\C=C\\C1)[C@H](O)C(=C)[C@@H](C)[C@H]2[C@H](Cc4ccccc4)NC3=O,3.0
096f1a55-2b4e-4b98-915e-b4b9b4aea249,MCF-7,ClCCN(CCCl)P1(=O)NCCCO1,0.005
0970bbe3-6a22-47b3-9e55-d626f86b3e20,MCF-7,CS(=O)C,0.0
09752e87-8d68-4e7f-bbc3-830b7543a4f5,MCF-7,CS(=O)C,0.0
097c0239-b397-40b0-9e0e-a750aac53af4,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
098cc207-7816-4ce4-8142-ca0f6cd71fed,MCF-7,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc12,20.0
0998c991-39e2-4f87-b7e0-78c700f00dbc,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,20.0
09adcb65-0546-484d-bf85-6eb7b65aee43,MCF-7,CS(=O)C,0.0
09b12374-8edb-4773-9bd5-a518e77354cb,MCF-7,CC(C)(C)n1nc(c2ccc(Cl)cc2)c3c(N)ncnc13,0.03
09ba2434-af03-40ec-94b4-c7dfb8f80446,MCF-7,CCCC(=O)O,0.25
09c9a45c-3a4f-4499-bedb-3ae1de29911d,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,1.0
09ca3a59-6aaf-4be4-9769-695c65958e6e,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.0015
09e102d5-ddd0-4bf0-ab67-1c64304a06f7,MCF-7,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C=O,3.0
0a021387-f301-4884-8a71-398c68814359,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
0a07f882-7ba2-4d50-9ad4-ba84387f050a,MCF-7,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,0.1
0a07fc1e-0213-423e-9fb7-a2231bb25ac3,MCF-7,NC1=NC(=O)c2ncn(COCCO)c2N1,0.5
0a08ed32-0aca-4fca-b337-fa42f951b7d4,MCF-7,COc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,0.01
0a14113a-0977-494d-8fca-9fbd73f9d4d8,MCF-7,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.003
0a1982ad-69c5-4130-83bb-bfa9f6f79137,MCF-7,O=C1O[Pt]OC(=O)C12CCC2,20.0
0a1c36a1-76e5-4f65-8577-d8dceb7aca86,MCF-7,FC1=CNC(=O)NC1=O,0.03
0a369eab-fa55-404f-89b5-7f52d708f998,MCF-7,C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.1
0a70b441-645b-48cf-b4d9-03ef0d5403c3,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
0a7fd971-c142-4650-a976-e75fb91f4edf,MCF-7,COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,0.001
0a8608cc-0576-4a37-84a5-f1b45ae2cb06,MCF-7,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,3.0
0aa39884-c753-47f4-9ece-d3761c38776b,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
0aa61080-1f42-4cf9-a157-7831b09eeae5,MCF-7,CS(=O)C,0.0
0aafe10d-500f-4cab-a92f-94d326ddf692,MCF-7,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,0.003
0ac0a0f7-b4b1-4b5a-a060-911a0a0b9a75,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,15.0
0acdef5e-eeb1-458b-afbc-1af2da2a3825,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.05
0ad648ca-b98d-40f5-a822-533aa3ffa0a9,MCF-7,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.1
0ad7aff5-c691-40e0-987c-61ded4a0e18d,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,0.1
0ae17491-8fc6-4b33-9f4e-b6d2d0b03f11,MCF-7,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C=O,0.01
0ae6b9f1-dd4c-4c97-b08e-7248cbb33240,MCF-7,CS(=O)C,0.0
0afa93b2-ec36-44eb-a248-115bf6fc82b1,MCF-7,C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,30.0
0b01961e-348c-4530-aa8a-07dde3a8aac3,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
0b05a821-e240-43be-b03b-819016b2b504,MCF-7,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,1.5
0b24be09-9f5c-40b4-827e-0dc75f56eb71,MCF-7,Nc1ccc(cc1N)c2ccc(N)c(N)c2,3.0
0b300168-b096-489d-a031-654203512953,MCF-7,NC1=NC(=O)N(C=C1)C2OC(CO)C(O)C2O,30.0
0b4bce6e-11f5-49b2-adea-0d76f4fe41ce,MCF-7,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0.15
0b55d403-7ea8-4853-a110-8d37b5d08adb,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,1.0
0b58e93e-880e-499e-99fd-16ffce0bfc3c,MCF-7,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(=O)C)cc1,0.1
0b759e70-5e67-4de2-bbbd-a9c685222ee9,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,1.5
0b83ee16-ca50-4e12-82f1-6bb23e7b18ac,MCF-7,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc12,0.2
0b8f860e-dda5-4cfd-8e02-912087f67aec,MCF-7,C[C@]12CC[C@H]3[C@@H]([C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.1
0ba27697-3eb8-4540-8673-902c030a91af,MCF-7,NC1=NC(=O)N(C=C1)C2OC(CO)C(O)C2O,0.3
0ba27a0a-299c-4c80-a1d2-55f6d435720e,MCF-7,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,3.0
0bc43095-53d7-4bd4-bd00-76407fc11a36,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
0bc8b097-c486-415d-9fe7-f981d5c75c0c,MCF-7,NC(=O)NO,100.0
0bde379c-b625-43fe-b271-1ee08eecc87b,MCF-7,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1.0
0be1e840-a182-4f1c-9673-1d033ea780bd,MCF-7,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,10.0
0be686e1-7ae0-424a-8afb-f25f5678f79d,MCF-7,COc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,0.1
0be8c2a0-ce3f-44d7-841a-62acbde76222,MCF-7,NC1=NC(=O)N(C=C1)C2OC(CO)C(O)C2O,1.0
0bec9db1-aca7-4fe8-bf73-0cd67e20dc7e,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,3.0
0bed390f-fed5-479f-90b2-e8bbc010707b,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.1
0c110add-8e03-498d-9051-d990110d1322,MCF-7,CCCCC[C@@H](O)[C@@H]1[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@H](O)\\C(=C\\C=C\\C=C\\C=C\\C=C\\[C@H](O)[C@@H](C)OC1=O)\\C,0.03
0c1734f5-f4bd-42a8-9ae9-a7c9a30b8d4f,MCF-7,CO[C@H]1C[C@H](C)C(OC)C2=CC(=O)C=C(NC(=O)\\C(=C\\C=C/[C@H](OC)[C@@H](OC(=O)N)\\C(=C\\C(C)[C@H]1OC)\\C)\\C)C2=O,0.03
0c18fae8-f556-4e0a-bbf5-3675d98e4e0e,MCF-7,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0.1
0c1c0b4f-305f-4a55-a22f-ccad14405b8d,MCF-7,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\\C=C(/C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(/C)\\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,0.1
0c1dc44d-575b-4efc-a165-7110ccad449d,MCF-7,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,30.0
